symbol,window_index,p99_upper,p95_upper,p90_upper,placebo_mean,p90_lower,p95_lower,p99_lower,n,actual_median_abs_price_change
DGS1,15,0.30000000000000027,0.2550000000000001,0.23999999999999977,0.16514600000000002,0.10999999999999988,0.10000000000000009,0.08499999999999996,5000,0.16000000000000014
DGS10,-15,0,0,0,0,0,0,0,5000,0
DGS10,-14,0.07000000000000006,0.06000000000000005,0.05500000000000016,0.041801000000000026,0.03000000000000025,0.029999999999999805,0.020000000000000462,5000,0.0299999999999998
DGS10,-13,0.09500000000000042,0.08999999999999986,0.08499999999999996,0.060028,0.040000000000000036,0.03500000000000014,0.03000000000000025,5000,0.05999999999999961
DGS10,-12,0.10999999999999988,0.09999999999999987,0.09499999999999975,0.067914,0.04499999999999993,0.040000000000000036,0.03000000000000025,5000,0.0600000000000005
DGS10,-11,0.125,0.11512499999999837,0.1100000000000001,0.07960999999999996,0.050000000000000266,0.04999999999999982,0.04497499999999993,5000,0.05000000000000071
DGS10,-10,0.14000000000000012,0.125,0.1200000000000001,0.08803499999999999,0.06000000000000005,0.05499999999999994,0.04999999999999982,5000,0.0699999999999994
DGS10,-9,0.15500000000000003,0.13999999999999968,0.1299999999999999,0.09620599999999999,0.06500000000000039,0.060000000000000275,0.05000000000000049,5000,0.09999999999999964
DGS10,-8,0.16500000000000004,0.15000000000000036,0.14500000000000002,0.11017700000000001,0.07499999999999996,0.06999999999999984,0.05999999999999961,5000,0.09999999999999964
DGS10,-7,0.17999999999999972,0.16999999999999993,0.16000000000000014,0.12173399999999998,0.08499999999999996,0.08000000000000007,0.06999999999999984,5000,0.08000000000000007
DGS10,-6,0.19499999999999984,0.17999999999999972,0.16999999999999993,0.13163899999999998,0.08999999999999986,0.08000000000000007,0.07500000000000018,5000,0.08999999999999986
DGS10,-5,0.20500000000000007,0.1899999999999995,0.17999999999999972,0.136737,0.0900000000000003,0.08499999999999995,0.07000000000000028,5000,0.09000000000000075
DGS10,-4,0.21502500000000038,0.19512499999999844,0.1899999999999995,0.142089,0.09999999999999964,0.08999999999999986,0.07000000000000006,5000,0.08999999999999986
DGS10,-3,0.2200000000000002,0.20500000000000007,0.19499999999999984,0.145256,0.10000000000000009,0.09499999999999975,0.08000000000000007,5000,0.13999999999999968
DGS10,-2,0.23999999999999932,0.21999999999999975,0.20500000000000007,0.14726100000000003,0.10000000000000009,0.08999999999999986,0.08000000000000007,5000,0.16999999999999993
